order_item_id,order_id,product_id,quantity,sales,discount,profit
8110,US-2022-143175,OFF-ST-10003123,3,99.87,0.0,23.9688
8111,CA-2022-163566,OFF-LA-10004484,5,16.52,0.2,5.369
8112,CA-2022-146367,OFF-BI-10002827,3,3.318,0.8,-5.6406
8113,CA-2022-132738,OFF-PA-10001752,2,7.968,0.2,2.8884
8114,CA-2022-132738,OFF-EN-10001141,1,8.784,0.2,3.1842
8115,CA-2022-154676,OFF-ST-10001172,9,151.056,0.2,7.5528
8116,CA-2022-117695,OFF-PA-10002713,2,13.76,0.0,6.3296
8117,CA-2022-128328,TEC-AC-10001714,2,79.78,0.0,29.5186
8118,CA-2022-128328,OFF-LA-10003498,9,133.2,0.0,66.6
8119,CA-2022-128328,OFF-BI-10001989,6,125.88,0.0,60.4224
8120,CA-2022-151981,OFF-AR-10000380,6,227.88,0.0,68.364
8121,CA-2022-161200,FUR-FU-10001706,5,15.4,0.0,7.392
8122,CA-2022-151981,TEC-PH-10003601,5,824.95,0.0,247.485
8123,CA-2022-136609,OFF-PA-10004381,3,115.296,0.2,40.3536
8124,CA-2022-151981,OFF-LA-10002195,8,24.64,0.0,11.8272
8125,CA-2022-168172,OFF-SU-10002573,4,70.12,0.0,21.036
8126,CA-2022-161200,FUR-BO-10000468,3,145.74,0.0,23.3184
8127,CA-2022-156776,OFF-PA-10001970,2,24.56,0.0,11.5432
8128,US-2022-155999,TEC-PH-10000439,5,159.96,0.2,17.9955
8129,CA-2022-156776,FUR-FU-10004848,1,51.75,0.0,15.525
8130,CA-2022-115175,OFF-PA-10001878,5,244.55,0.0,114.9385
8131,CA-2022-156776,OFF-BI-10003355,3,11.952,0.2,4.1832
8132,CA-2022-156776,OFF-BI-10000216,3,31.128,0.2,11.673
8133,US-2022-155999,OFF-BI-10000404,2,13.76,0.2,4.644
8134,CA-2022-156776,TEC-AC-10004803,4,55.76,0.0,7.8064
8135,CA-2022-156776,OFF-AP-10002534,5,1473.1,0.0,412.468
8136,CA-2022-156776,FUR-CH-10002317,1,207.184,0.2,25.898
8137,CA-2022-156776,TEC-PH-10002415,3,707.88,0.2,44.2425
8138,CA-2022-117023,OFF-AR-10003602,2,11.68,0.0,5.4896
8139,CA-2022-110821,TEC-AC-10001552,3,119.448,0.2,-13.4379
8140,CA-2022-158344,TEC-AC-10002006,4,63.96,0.0,19.8276
8141,CA-2022-163321,TEC-AC-10004571,1,79.992,0.2,21.9978
8142,CA-2022-110821,OFF-ST-10002790,2,118.16,0.2,-25.109
8143,CA-2022-117023,OFF-AR-10004062,10,104.8,0.0,26.2
8144,CA-2022-143063,TEC-PH-10003645,9,1454.49,0.0,378.1674
8145,CA-2022-145443,OFF-PA-10003302,5,177.2,0.0,83.284
8146,CA-2022-143063,FUR-FU-10003708,2,121.3,0.0,25.473
8147,CA-2022-143063,OFF-EN-10003134,6,70.08,0.0,35.04
8148,CA-2022-139311,OFF-BI-10004209,8,12.864,0.8,-22.512
8149,CA-2022-139311,TEC-PH-10001557,2,153.584,0.2,13.4386
8150,CA-2022-139311,OFF-AR-10004582,7,9.184,0.2,2.87
8151,CA-2022-139311,OFF-PA-10001776,4,29.664,0.2,10.0116
8152,CA-2022-160899,OFF-BI-10000632,11,477.51,0.0,219.6546
8153,CA-2022-100433,OFF-PA-10003441,4,25.92,0.0,12.4416
8154,CA-2022-152310,TEC-PH-10002538,8,242.624,0.2,27.2952
8155,CA-2022-152310,TEC-CO-10000971,1,299.99,0.0,89.997
8156,CA-2022-152310,OFF-ST-10001228,3,46.74,0.0,11.685
8157,CA-2022-152310,OFF-PA-10003134,4,192.16,0.0,92.2368
8158,CA-2022-152310,OFF-BI-10004308,6,100.704,0.2,37.764
8159,CA-2022-158169,OFF-AP-10000828,3,542.94,0.0,152.0232
8160,US-2022-118941,OFF-AR-10004078,3,17.52,0.0,5.256
8161,US-2022-118941,FUR-CH-10002331,5,1779.9,0.0,373.779
8162,US-2022-118941,OFF-AR-10001953,5,219.9,0.0,59.373
8163,CA-2022-158169,FUR-FU-10001473,4,54.92,0.0,19.7712
8164,CA-2022-106537,OFF-PA-10000223,4,20.736,0.2,7.2576
8165,CA-2022-152310,TEC-AC-10000397,5,174.95,0.0,12.2465
8166,CA-2022-128363,FUR-CH-10002073,2,423.648,0.2,47.6604
8167,US-2022-103828,OFF-SU-10000946,4,31.92,0.0,9.2568
8168,CA-2022-128363,OFF-EN-10003845,5,14.76,0.2,4.797
8169,CA-2022-128363,FUR-FU-10003268,1,31.984,0.2,0.0
8170,US-2022-103828,OFF-AR-10000588,3,59.52,0.0,15.4752
8171,CA-2022-100580,OFF-BI-10000069,3,36.024,0.2,11.7078
8172,US-2022-103828,OFF-AP-10004249,7,83.79,0.0,22.6233
8173,US-2022-103828,OFF-ST-10001325,3,31.44,0.0,8.4888
8174,CA-2022-128363,OFF-AP-10001563,7,272.048,0.2,30.6054
8175,CA-2022-128363,OFF-BI-10001359,6,1614.582,0.7,-1237.8462
8176,CA-2022-128363,OFF-FA-10003495,5,24.32,0.2,9.12
8177,CA-2022-128363,TEC-AC-10003709,2,1.584,0.2,0.4752
8178,CA-2022-167542,OFF-LA-10004093,3,17.544,0.2,5.9211
8179,CA-2022-169264,OFF-AR-10000246,6,16.68,0.0,4.3368
8180,CA-2022-169264,OFF-LA-10001613,2,5.76,0.0,2.8224
8181,CA-2022-105921,FUR-TA-10001095,3,418.296,0.2,5.2287
8182,US-2022-117723,OFF-ST-10004459,6,1801.632,0.2,-337.806
8183,CA-2022-144883,OFF-LA-10000305,8,50.4,0.0,23.184
8184,CA-2022-138548,OFF-AP-10002578,2,97.84,0.0,25.4384
8185,CA-2022-122987,OFF-ST-10004950,4,67.136,0.2,-0.8392
8186,CA-2022-122987,OFF-BI-10002824,3,13.428,0.7,-11.19
8187,US-2022-111423,OFF-BI-10003091,5,895.92,0.2,302.373
8188,CA-2022-166093,OFF-BI-10004230,8,221.056,0.2,77.3696
8189,US-2022-111423,FUR-CH-10003981,2,462.564,0.1,97.6524
8190,CA-2022-133102,OFF-SU-10000432,2,5.552,0.2,-1.041
8191,CA-2022-133102,FUR-FU-10003247,2,16.784,0.6,-22.2388
8192,CA-2022-133102,FUR-CH-10002017,4,74.592,0.3,-2.1312
8193,CA-2022-133102,OFF-AR-10003183,3,8.016,0.2,1.002
8194,CA-2022-166093,OFF-EN-10003134,2,23.36,0.0,11.68
8195,CA-2022-133102,OFF-AP-10001563,4,38.864,0.8,-99.1032
8196,CA-2022-166093,OFF-ST-10001496,3,540.57,0.0,140.5482
8197,CA-2022-151211,TEC-AC-10004510,6,98.16,0.0,9.816
8198,CA-2022-166093,TEC-PH-10002564,3,71.976,0.2,8.997
8199,CA-2022-151211,OFF-BI-10002735,3,102.93,0.0,48.3771
8200,CA-2022-166093,OFF-PA-10003893,2,8.56,0.0,3.852
8201,CA-2022-118892,FUR-CH-10002024,9,4416.174,0.3,-630.882
8202,CA-2022-166093,OFF-BI-10000174,3,13.92,0.2,4.872
8203,CA-2022-166093,OFF-AP-10001058,9,2518.29,0.0,654.7554
8204,CA-2022-151358,OFF-ST-10000046,2,323.1,0.0,61.389
8205,CA-2022-121027,TEC-AC-10002253,9,1496.16,0.0,224.424
8206,CA-2022-117947,TEC-PH-10002538,1,37.91,0.0,10.9939
8207,CA-2022-112809,OFF-ST-10002276,3,200.064,0.2,12.504
8208,CA-2022-117947,FUR-FU-10000521,3,88.02,0.0,27.2862
8209,CA-2022-112809,OFF-BI-10001098,5,21.38,0.8,-33.139
8210,CA-2022-121027,TEC-AC-10002049,2,843.9,0.0,371.316
8211,CA-2022-117947,OFF-BI-10002824,9,107.424,0.2,33.57
8212,CA-2022-162936,TEC-AC-10003614,2,23.18,0.0,7.6494
8213,CA-2022-122028,OFF-BI-10004817,3,10.782,0.7,-7.9068
8214,CA-2022-119809,OFF-BI-10003925,9,2793.528,0.2,942.8157
8215,CA-2022-112809,OFF-BI-10001636,4,6.744,0.8,-11.4648
8216,CA-2022-119809,FUR-FU-10001475,3,65.94,0.0,22.4196
8217,CA-2022-119809,OFF-ST-10003306,7,1000.02,0.0,290.0058
8218,CA-2022-117947,FUR-FU-10003849,2,40.48,0.0,15.7872
8219,CA-2022-163069,OFF-AR-10001419,3,9.912,0.2,1.239
8220,CA-2022-117947,FUR-FU-10000010,2,9.94,0.0,3.0814
8221,US-2022-100398,OFF-BI-10002133,3,102.72,0.2,37.236
8222,CA-2022-132339,OFF-BI-10003925,1,387.99,0.0,182.3553
8223,CA-2022-115777,OFF-PA-10000552,3,19.44,0.0,9.3312
8224,CA-2022-101728,OFF-BI-10002393,2,2.296,0.8,-3.9032
8225,US-2022-114356,TEC-PH-10003171,1,35.96,0.2,3.596
8226,CA-2022-105326,OFF-PA-10001639,4,25.92,0.0,12.4416
8227,CA-2022-137344,OFF-ST-10000344,3,40.29,0.0,10.4754
8228,CA-2022-119011,TEC-PH-10003171,3,107.88,0.2,10.788
8229,CA-2022-119011,OFF-ST-10000777,6,226.56,0.0,63.4368
8230,US-2022-111241,OFF-BI-10002867,5,239.12,0.2,77.714
8231,CA-2022-119011,OFF-SU-10004768,3,17.22,0.0,5.166
8232,CA-2022-117646,OFF-ST-10000036,3,237.096,0.2,20.7459
8233,CA-2022-144750,OFF-PA-10003395,1,83.88,0.2,29.358
8234,CA-2022-112956,OFF-PA-10000357,5,277.4,0.0,133.152
8235,CA-2022-112956,FUR-FU-10003976,2,25.16,0.0,8.5544
8236,CA-2022-117646,OFF-PA-10001950,1,6.672,0.2,2.085
8237,US-2022-109253,FUR-FU-10000193,4,129.92,0.0,10.3936
8238,US-2022-109253,OFF-LA-10001158,5,51.75,0.0,24.84
8239,US-2022-102183,OFF-BI-10001359,6,4305.552,0.2,1453.1238
8240,US-2022-102183,OFF-BI-10003476,7,32.088,0.2,11.2308
8241,US-2022-109253,OFF-AP-10002867,3,203.52,0.0,54.9504
8242,US-2022-109253,OFF-BI-10000962,9,117.144,0.2,42.4647
8243,US-2022-109253,TEC-PH-10004667,4,431.968,0.2,37.7972
8244,US-2022-109253,FUR-TA-10001539,3,568.728,0.2,28.4364
8245,CA-2022-155705,FUR-CH-10000015,4,866.4,0.0,225.264
8246,CA-2022-117646,FUR-FU-10001037,3,22.752,0.2,7.11
8247,US-2022-109253,OFF-AR-10000203,4,17.12,0.0,4.9648
8248,CA-2022-112956,FUR-FU-10004960,4,91.92,0.0,31.2528
8249,CA-2022-121489,TEC-AC-10000682,2,33.18,0.0,11.613
8250,CA-2022-126956,OFF-EN-10004459,2,15.28,0.0,7.4872
8251,CA-2022-126956,OFF-SU-10000381,4,37.24,0.0,10.7996
8252,CA-2022-126956,OFF-FA-10002280,7,35.0,0.0,16.8
8253,CA-2022-121489,OFF-ST-10000025,6,572.58,0.0,34.3548
8254,CA-2022-121489,FUR-CH-10004698,6,388.704,0.2,38.8704
8255,US-2022-132381,FUR-TA-10002356,2,314.532,0.4,-83.8752
8256,CA-2022-131037,FUR-TA-10001768,1,210.008,0.2,2.6251
8257,CA-2022-129021,TEC-PH-10001459,13,4367.896,0.2,327.5922
8258,CA-2022-129021,FUR-FU-10001852,2,2.784,0.2,0.4176
8259,CA-2022-129021,OFF-PA-10000141,5,8.72,0.2,2.943
8260,CA-2022-129021,OFF-PA-10000241,2,49.568,0.2,15.49
8261,CA-2022-129021,OFF-AP-10003040,6,161.376,0.2,12.1032
8262,CA-2022-123043,OFF-BI-10000138,1,3.744,0.2,1.3104
8263,CA-2022-139717,OFF-PA-10002195,2,10.368,0.2,3.7584
8264,CA-2022-123043,OFF-BI-10003910,4,24.672,0.2,7.71
8265,CA-2022-139717,OFF-AP-10000938,8,646.272,0.2,64.6272
8266,CA-2022-114636,OFF-PA-10001790,5,192.16,0.2,67.256
8267,CA-2022-101210,OFF-AR-10003560,2,9.728,0.2,1.7024
8268,US-2022-105697,OFF-ST-10003996,2,25.696,0.2,1.9272
8269,CA-2022-101210,OFF-PA-10000130,1,3.424,0.2,1.07
8270,CA-2022-159793,FUR-BO-10001798,2,130.98,0.5,-89.0664
8271,CA-2022-132584,OFF-ST-10000344,4,53.72,0.0,13.9672
8272,CA-2022-128475,TEC-AC-10000158,2,71.98,0.0,15.1158
8273,CA-2022-157350,FUR-FU-10000222,5,64.96,0.6,-43.848
8274,CA-2022-161956,OFF-ST-10001370,5,354.9,0.0,17.745
8275,US-2022-139465,OFF-ST-10002352,8,63.84,0.0,16.5984
8276,CA-2022-130036,OFF-PA-10000528,3,12.672,0.2,3.96
8277,CA-2022-130036,TEC-AC-10001908,14,1119.888,0.2,209.979
8278,CA-2022-155047,OFF-AR-10003338,1,5.952,0.2,0.372
8279,US-2022-139465,TEC-PH-10000455,3,347.97,0.0,100.9113
8280,CA-2022-161956,OFF-PA-10001289,3,116.28,0.0,56.9772
8281,CA-2022-163097,FUR-FU-10004973,8,120.576,0.2,33.1584
8282,CA-2022-161956,FUR-CH-10004886,3,230.28,0.2,23.028
8283,US-2022-134481,FUR-TA-10004915,7,1488.424,0.3,-297.6848
8284,US-2022-162208,OFF-EN-10004030,1,2.896,0.2,0.9774
8285,CA-2022-101273,OFF-AP-10000804,4,14.336,0.2,0.896
8286,CA-2022-161956,OFF-SU-10002503,5,28.4,0.0,8.236
8287,CA-2022-161956,TEC-CO-10001571,2,879.984,0.2,329.994
8288,CA-2022-161956,OFF-AP-10001242,4,321.92,0.0,96.576
8289,CA-2022-133501,OFF-PA-10004888,1,5.184,0.2,1.8144
8290,CA-2022-161956,FUR-FU-10002937,2,198.46,0.0,99.23
8291,CA-2022-161956,OFF-BI-10003650,2,841.568,0.2,294.5488
8292,US-2022-139465,OFF-BI-10003910,6,37.008,0.2,11.565
8293,US-2022-169502,OFF-AP-10001947,5,91.6,0.0,26.564
8294,US-2022-169502,OFF-SU-10004115,3,21.81,0.0,5.8887
8295,CA-2022-126067,OFF-AR-10003856,2,5.56,0.0,1.4456
8296,CA-2022-146920,OFF-PA-10001461,5,26.72,0.2,9.352
8297,CA-2022-126067,FUR-TA-10000617,5,1137.75,0.0,250.305
8298,CA-2022-146920,OFF-PA-10002479,6,25.344,0.2,7.92
8299,CA-2022-126067,OFF-BI-10001658,5,99.68,0.2,32.396
8300,CA-2022-126067,TEC-PH-10000912,4,35.168,0.2,11.4296
8301,CA-2022-101014,FUR-FU-10003374,3,148.02,0.0,41.4456
8302,CA-2022-144064,OFF-LA-10004544,4,47.36,0.2,17.76
8303,CA-2022-144064,OFF-ST-10004507,2,27.44,0.2,2.401
8304,CA-2022-144064,OFF-BI-10002012,9,3.24,0.8,-5.184
8305,CA-2022-104024,OFF-AR-10001972,7,9.408,0.2,0.7056
8306,CA-2022-107321,TEC-PH-10002200,4,689.408,0.2,77.5584
8307,CA-2022-133004,OFF-AP-10002439,9,638.73,0.0,166.0698
8308,US-2022-135062,OFF-PA-10000100,7,229.544,0.2,83.2097
8309,CA-2022-132619,OFF-ST-10001511,3,193.95,0.0,9.6975
8310,CA-2022-127712,OFF-SU-10002522,2,6.208,0.2,0.6984
8311,CA-2022-107321,OFF-BI-10004022,3,6.672,0.2,2.1684
8312,CA-2022-159884,OFF-ST-10000344,1,10.744,0.2,0.8058
8313,CA-2022-154074,FUR-CH-10002331,2,569.568,0.2,7.1196
8314,CA-2022-159884,OFF-FA-10000585,3,8.376,0.2,2.7222
8315,CA-2022-117198,TEC-AC-10003033,2,659.9,0.0,217.767
8316,CA-2022-154074,OFF-ST-10002370,7,149.73,0.0,43.4217
8317,US-2022-135230,OFF-AR-10001166,1,7.58,0.0,2.9562
8318,CA-2022-128041,FUR-TA-10002607,4,283.56,0.0,45.3696
8319,CA-2022-145653,FUR-CH-10004875,7,498.26,0.0,134.5302
8320,CA-2022-131625,FUR-FU-10004960,5,114.9,0.0,39.066
8321,CA-2022-107909,OFF-BI-10003476,5,22.92,0.2,8.022
8322,CA-2022-107909,TEC-AC-10001998,1,19.99,0.0,6.7966
8323,CA-2022-128041,OFF-AP-10001005,4,314.6,0.0,103.818
8324,CA-2022-123001,OFF-LA-10004544,5,74.0,0.0,37.0
8325,CA-2022-123001,TEC-PH-10003484,2,201.584,0.2,12.599
8326,US-2022-163657,OFF-BI-10000138,5,18.72,0.2,6.552
8327,CA-2022-145037,OFF-ST-10000918,1,10.9,0.0,2.834
8328,CA-2022-114216,OFF-PA-10002195,3,12.192,0.2,4.1148
8329,CA-2022-169327,OFF-AP-10001492,5,43.1,0.0,11.206
8330,CA-2022-169327,OFF-BI-10004330,5,147.92,0.2,46.225
8331,CA-2022-110380,OFF-AR-10000422,3,6.57,0.0,1.7739
8332,US-2022-163657,FUR-TA-10004607,2,236.528,0.2,-2.9566
8333,CA-2022-169327,FUR-FU-10004188,5,511.5,0.0,132.99
8334,CA-2022-137596,TEC-PH-10001494,4,1199.8,0.0,323.946
8335,CA-2022-137596,OFF-ST-10003816,2,352.38,0.0,81.0474
8336,CA-2022-157987,FUR-CH-10003379,5,1282.41,0.1,213.735
8337,CA-2022-146983,OFF-BI-10003650,3,1577.94,0.0,757.4112
8338,CA-2022-157987,OFF-LA-10001641,6,18.9,0.0,9.072
8339,CA-2022-157987,TEC-PH-10003885,3,197.97,0.0,57.4113
8340,CA-2022-157987,OFF-BI-10004970,8,26.432,0.2,8.9208
8341,CA-2022-157987,OFF-AP-10000358,1,12.98,0.0,3.7642
8342,CA-2022-157987,FUR-TA-10001889,1,254.526,0.4,-93.3262
8343,CA-2022-102218,OFF-LA-10002475,2,11.696,0.2,3.9474
8344,CA-2022-157987,FUR-FU-10001196,2,11.54,0.0,3.462
8345,CA-2022-157987,OFF-AR-10004582,3,4.92,0.0,2.214
8346,CA-2022-157987,TEC-AC-10002842,2,238.0,0.0,38.08
8347,CA-2022-113075,TEC-AC-10003441,3,40.68,0.2,-7.119
8348,CA-2022-157987,TEC-AC-10000109,3,167.97,0.0,40.3128
8349,CA-2022-111388,FUR-CH-10003061,3,215.976,0.2,-2.6997
8350,CA-2022-157987,OFF-AR-10000658,2,23.1,0.0,6.468
8351,CA-2022-111220,OFF-ST-10003994,5,235.92,0.2,-44.235
8352,CA-2022-114552,FUR-FU-10002960,3,15.072,0.2,4.1448
8353,CA-2022-111220,OFF-AP-10003278,2,5.588,0.8,-15.0876
8354,CA-2022-111220,OFF-FA-10002280,4,16.0,0.2,5.6
8355,CA-2022-123001,OFF-AR-10001919,5,9.4,0.0,2.726
8356,CA-2022-137596,TEC-AC-10004666,7,1928.78,0.0,829.3754
8357,CA-2022-145037,OFF-PA-10002499,3,146.82,0.0,73.41
8358,CA-2022-145037,OFF-PA-10000157,4,79.92,0.0,37.5624
8359,CA-2022-157987,OFF-PA-10003893,4,17.12,0.0,7.704
8360,US-2022-153255,FUR-BO-10004218,2,239.666,0.15,14.098
8361,CA-2022-161067,OFF-AR-10003251,2,5.56,0.0,2.224
8362,US-2022-122637,OFF-BI-10002429,7,42.616,0.8,-68.1856
8363,CA-2022-123022,TEC-AC-10000474,3,284.97,0.0,85.491
8364,CA-2022-161067,FUR-CH-10004860,2,181.764,0.1,-8.0784
8365,CA-2022-123022,OFF-BI-10002225,5,82.56,0.2,28.896
8366,CA-2022-167626,OFF-PA-10003424,3,8.904,0.2,3.339
8367,CA-2022-167626,TEC-AC-10004353,2,100.8,0.2,21.42
8368,CA-2022-161557,FUR-FU-10004622,5,108.4,0.6,-105.69
8369,CA-2022-161067,OFF-PA-10000418,4,419.4,0.0,201.312
8370,CA-2022-146136,OFF-EN-10001219,4,24.448,0.2,8.8624
8371,CA-2022-161067,FUR-CH-10004626,1,90.801,0.1,14.1246
8372,CA-2022-161823,OFF-AR-10002053,2,5.96,0.0,1.6688
8373,CA-2022-147410,OFF-ST-10003805,2,421.1,0.0,105.275
8374,CA-2022-101182,OFF-PA-10001800,2,12.96,0.0,6.2208
8375,CA-2022-101182,TEC-PH-10003589,3,43.176,0.2,15.1116
8376,US-2022-117450,FUR-CH-10003817,2,97.184,0.2,6.074
8377,CA-2022-140326,OFF-AR-10001149,3,6.912,0.2,0.864
8378,CA-2022-140326,OFF-PA-10004041,3,17.76,0.2,5.55
8379,CA-2022-117261,OFF-ST-10000419,4,54.32,0.0,0.5432
8380,CA-2022-102750,FUR-TA-10000198,3,1322.352,0.2,-99.1764
8381,CA-2022-152485,OFF-AR-10001940,5,13.12,0.2,3.772
8382,CA-2022-140326,FUR-BO-10000112,9,825.174,0.3,-117.882
8383,CA-2022-152485,OFF-ST-10004950,1,16.784,0.2,-0.2098
8384,US-2022-117450,OFF-PA-10000289,2,10.368,0.2,3.6288
8385,CA-2022-152485,OFF-AR-10003759,7,10.192,0.2,3.185
8386,CA-2022-100783,OFF-AR-10000380,1,30.384,0.2,3.798
8387,CA-2022-117394,TEC-AC-10000199,4,19.04,0.2,-1.428
8388,CA-2022-141929,OFF-BI-10004632,2,487.984,0.2,152.495
8389,CA-2022-141929,TEC-PH-10002185,1,5.56,0.2,1.7375
8390,CA-2022-109757,OFF-BI-10004001,5,25.56,0.7,-20.448
8391,CA-2022-137582,OFF-BI-10001757,3,11.808,0.2,4.1328
8392,CA-2022-109757,OFF-BI-10001634,2,4.368,0.7,-3.0576
8393,CA-2022-120761,TEC-AC-10000171,4,91.96,0.0,39.5428
8394,US-2022-147655,OFF-BI-10002931,7,88.074,0.7,-58.716
8395,CA-2022-109757,OFF-PA-10000007,4,11.52,0.2,3.744
8396,CA-2022-141929,OFF-ST-10002974,5,217.85,0.0,65.355
8397,US-2022-166394,OFF-FA-10001843,6,14.82,0.0,6.9654
8398,CA-2022-116680,FUR-TA-10001771,8,1478.272,0.2,92.392
8399,CA-2022-116680,OFF-BI-10004022,6,13.344,0.2,4.3368
8400,CA-2022-109757,OFF-AR-10002335,4,8.256,0.2,0.6192
8401,CA-2022-120705,OFF-ST-10001522,2,147.184,0.2,-29.4368
8402,CA-2022-107293,OFF-AR-10003732,1,2.78,0.0,0.7228
8403,CA-2022-102736,TEC-AC-10004568,4,89.568,0.2,-1.1196
8404,CA-2022-102736,OFF-AR-10001897,5,71.96,0.2,7.196
8405,CA-2022-102736,OFF-PA-10001800,3,15.552,0.2,5.4432
8406,CA-2022-148929,OFF-ST-10003282,8,478.08,0.0,133.8624
8407,CA-2022-151008,TEC-PH-10002807,4,126.56,0.2,47.46
8408,US-2022-169488,OFF-PA-10002659,5,16.9,0.0,7.774
8409,CA-2022-151008,FUR-FU-10002396,2,25.16,0.0,10.5672
8410,CA-2022-100335,OFF-PA-10001685,9,73.008,0.2,26.4654
8411,US-2022-169488,OFF-PA-10000157,2,39.96,0.0,18.7812
8412,CA-2022-103877,OFF-BI-10003650,3,1577.94,0.0,757.4112
8413,CA-2022-107244,FUR-FU-10002597,4,19.76,0.0,8.2992
8414,CA-2022-124401,OFF-ST-10000649,3,37.68,0.2,2.355
8415,CA-2022-100160,OFF-LA-10002475,5,29.24,0.2,9.8685
8416,CA-2022-124401,TEC-AC-10002926,7,279.944,0.2,80.4839
8417,CA-2022-128783,FUR-FU-10003623,5,135.3,0.0,37.884
8418,US-2022-130687,OFF-AR-10004260,1,25.98,0.0,7.2744
8419,CA-2022-163692,OFF-BI-10003291,3,7.857,0.7,-6.0237
8420,US-2022-130687,TEC-PH-10002033,2,455.712,0.2,34.1784
8421,CA-2022-100160,OFF-PA-10003072,3,15.552,0.2,5.4432
8422,CA-2022-100160,OFF-EN-10001509,3,4.896,0.2,1.6524
8423,US-2022-130687,FUR-FU-10004053,4,80.96,0.0,34.8128
8424,US-2022-129441,FUR-FU-10000448,3,47.94,0.0,2.397
8425,CA-2022-128769,OFF-AP-10001271,2,81.568,0.2,7.1372
8426,CA-2022-128783,TEC-AC-10002473,4,113.52,0.0,46.5432
8427,US-2022-150070,FUR-CH-10004860,2,161.568,0.2,-28.2744
8428,US-2022-104094,TEC-AC-10002134,1,13.48,0.0,1.8872
8429,US-2022-124779,OFF-BI-10002429,7,42.616,0.8,-68.1856
8430,US-2022-124779,OFF-FA-10004854,5,45.92,0.2,15.498
8431,US-2022-124779,FUR-FU-10001095,2,21.184,0.6,-11.6512
8432,US-2022-124779,OFF-PA-10000061,4,20.736,0.2,7.2576
8433,CA-2022-152856,TEC-AC-10004864,4,116.832,0.2,33.5892
8434,CA-2022-149895,TEC-PH-10002200,2,258.528,0.4,-47.3968
8435,US-2022-124779,FUR-CH-10003535,5,213.43,0.3,-39.637
8436,US-2022-124779,TEC-CO-10001943,2,319.984,0.2,107.9946
8437,CA-2022-132437,OFF-ST-10001031,4,65.12,0.0,16.9312
8438,CA-2022-158036,TEC-AC-10002558,1,9.096,0.2,1.7055
8439,CA-2022-144456,OFF-ST-10001321,5,61.68,0.2,5.397
8440,US-2022-124968,FUR-TA-10004289,7,765.625,0.5,-566.5625
8441,CA-2022-126396,TEC-AC-10003116,6,85.2,0.2,20.235
8442,CA-2022-144456,TEC-PH-10001750,3,158.376,0.2,13.8579
8443,US-2022-159562,OFF-EN-10000461,2,17.48,0.0,8.2156
8444,CA-2022-152198,OFF-BI-10001628,2,6.258,0.7,-5.215
8445,CA-2022-155929,OFF-PA-10000859,2,6.368,0.2,2.388
8446,US-2022-118087,FUR-CH-10004860,2,141.372,0.3,-48.4704
8447,CA-2022-147228,FUR-FU-10000023,3,14.136,0.2,4.2408
8448,CA-2022-147228,OFF-ST-10000046,2,258.48,0.2,-3.231
8449,CA-2022-152198,OFF-LA-10000443,6,17.712,0.2,5.9778
8450,CA-2022-147228,OFF-PA-10000357,4,177.536,0.2,62.1376
8451,CA-2022-100825,OFF-ST-10003123,3,99.87,0.0,23.9688
8452,CA-2022-137498,FUR-CH-10003833,5,243.92,0.2,-15.245
8453,CA-2022-147228,OFF-SU-10001225,3,8.832,0.2,-1.9872
8454,US-2022-118087,TEC-PH-10002200,7,1931.958,0.4,-386.3916
8455,US-2022-118087,TEC-AC-10003174,3,258.696,0.2,64.674
8456,CA-2022-169439,FUR-FU-10000723,2,66.112,0.2,-9.0904
8457,CA-2022-137498,OFF-AR-10003829,2,6.56,0.0,1.9024
8458,CA-2022-169439,OFF-AR-10001374,5,25.92,0.2,3.888
8459,CA-2022-152198,OFF-BI-10003669,3,4.86,0.7,-3.564
8460,CA-2022-147361,OFF-ST-10001809,7,628.81,0.0,12.5762
8461,CA-2022-139444,OFF-LA-10000134,4,9.856,0.2,3.4496
8462,CA-2022-137498,OFF-PA-10000143,9,47.52,0.0,22.8096
8463,US-2022-118087,TEC-AC-10004469,3,95.88,0.2,28.764
8464,US-2022-118087,FUR-FU-10001867,2,17.024,0.2,1.7024
8465,US-2022-118087,OFF-AR-10003602,1,4.672,0.2,1.5768
8466,US-2022-118087,OFF-BI-10002432,2,3.036,0.7,-2.3276
8467,US-2022-146213,TEC-AC-10001114,4,159.96,0.0,51.1872
8468,US-2022-118087,OFF-BI-10000069,1,4.503,0.7,-3.6024
8469,CA-2022-168403,OFF-PA-10002036,6,31.104,0.2,11.2752
8470,CA-2022-147361,OFF-ST-10002214,5,56.45,0.0,14.677
8471,CA-2022-168403,OFF-AP-10003278,1,11.176,0.2,0.8382
8472,CA-2022-126438,OFF-AR-10003338,2,14.88,0.0,3.72
8473,CA-2022-110905,TEC-AC-10003023,5,296.85,0.0,53.433
8474,CA-2022-110905,TEC-AC-10002217,6,112.8,0.0,6.768
8475,CA-2022-110905,OFF-AP-10004785,3,33.99,0.0,14.6157
8476,CA-2022-128370,FUR-CH-10002602,3,362.352,0.2,27.1764
8477,CA-2022-128370,OFF-BI-10004140,2,7.184,0.2,2.245
8478,CA-2022-110905,OFF-BI-10002954,3,13.71,0.0,6.5808
8479,CA-2022-159954,OFF-BI-10004876,1,2.78,0.0,1.3622
8480,CA-2022-110905,OFF-PA-10002586,5,24.9,0.0,11.703
